datetime,user_id,event_name,page,product_id,order_id,revenue
2024-01-27 11:46:00,1766,click,pdp,72,,
2024-01-27 11:46:25,1766,add,pdp,72,,
2024-01-27 11:46:40,1766,view,cart,,,
2024-01-27 11:46:49,1766,purchase,cart,72,102290,248.05
2024-01-04 11:09:00,1766,view,main_page,,,
2024-01-04 11:09:28,1766,click,pdp,371,,
2024-01-18 15:55:00,1767,click,pdp,183,,
2024-01-18 15:55:21,1767,add,pdp,183,,
2024-01-18 15:55:25,1767,view,cart,,,
2024-01-18 15:55:57,1767,purchase,cart,183,102291,848.37
2024-01-14 21:19:00,1767,view,main_page,,,
2024-01-14 21:19:17,1767,click,pdp,82,,
2024-01-14 21:19:26,1767,add,pdp,82,,
2024-01-14 21:19:29,1767,view,cart,,,
2024-01-14 21:20:03,1767,purchase,cart,82,102292,631.24
2024-01-10 08:21:00,1768,view,recommendations,,,
2024-01-10 08:21:39,1768,add,recommendations,9,,
2024-01-10 08:21:58,1768,view,cart,,,
2024-01-10 08:22:26,1768,purchase,cart,9,102293,596.72
2024-01-02 15:21:00,1769,click,pdp,276,,
2024-01-02 15:21:16,1769,add,pdp,276,,
2024-01-02 15:21:24,1769,view,cart,,,
2024-01-02 15:22:01,1769,purchase,cart,276,102294,547.76
2024-01-16 01:19:00,1769,view,recommendations,,,
2024-01-16 01:19:30,1769,click,pdp,298,,
2024-01-16 01:19:48,1769,add,pdp,298,,
2024-01-25 02:42:00,1770,view,recommendations,,,
2024-01-18 03:00:00,1770,click,pdp,494,,
2024-01-18 03:00:09,1770,add,pdp,494,,
2024-01-18 03:00:21,1770,view,cart,,,
2024-01-18 03:00:54,1770,purchase,cart,494,102295,173.75
2024-01-12 00:22:00,1770,view,search,,,
2024-01-12 00:22:11,1770,add,pdp,228,,
2024-01-12 00:22:13,1770,view,cart,,,
2024-01-12 00:22:31,1770,purchase,cart,228,102296,454.46
2024-01-29 20:24:00,1771,view,catalog,,,
2024-01-03 03:08:00,1771,view,main_page,,,
2024-01-17 14:40:00,1771,view,recommendations,,,
2024-01-17 14:40:03,1771,click,pdp,465,,
2024-01-26 11:56:00,1771,view,main_page,,,
2024-01-26 11:56:25,1771,click,pdp,13,,
2024-01-16 05:16:00,1772,view,main_page,,,
2024-01-14 21:25:00,1773,view,search,,,
2024-01-14 21:25:42,1773,add,search,146,,
2024-01-14 21:25:44,1773,view,cart,,,
2024-01-14 21:26:15,1773,purchase,cart,146,102297,47.19
2024-01-25 04:28:00,1773,add,pdp,478,,
2024-01-25 04:28:17,1773,view,cart,,,
2024-01-25 04:28:38,1773,purchase,cart,478,102298,602.12
2024-01-07 03:44:00,1773,add,catalog,479,,
2024-01-07 03:44:01,1773,view,cart,,,
2024-01-07 03:44:32,1773,purchase,cart,479,102299,966.09
2024-01-27 19:09:00,1774,add,pdp,368,,
2024-01-30 22:28:00,1774,view,search,,,
2024-01-30 22:28:49,1774,add,search,150,,
2024-01-13 07:31:00,1775,view,catalog,,,
2024-01-12 22:27:00,1775,view,recommendations,,,
2024-01-12 22:27:34,1775,add,recommendations,71,,
2024-01-08 03:32:00,1775,view,main_page,,,
2024-01-08 07:53:00,1775,view,catalog,,,
2024-01-01 01:41:00,1775,view,main_page,,,
2024-01-19 16:01:00,1776,view,search,,,
2024-01-19 16:01:02,1776,click,pdp,187,,
2024-01-19 16:01:06,1776,add,pdp,187,,
2024-01-23 10:40:00,1777,view,recommendations,,,
2024-01-23 10:40:34,1777,click,pdp,436,,
2024-01-04 13:27:00,1777,view,main_page,,,
2024-01-08 23:36:00,1778,view,main_page,,,
2024-01-08 23:36:01,1778,add,pdp,12,,
2024-01-08 23:36:16,1778,view,cart,,,
2024-01-08 23:36:52,1778,purchase,cart,12,102300,1156.65
2024-01-19 14:02:00,1778,view,search,,,
2024-01-10 09:12:00,1778,view,recommendations,,,
2024-01-10 09:12:02,1778,add,pdp,228,,
2024-01-10 09:12:07,1778,view,cart,,,
2024-01-10 09:12:10,1778,purchase,cart,228,102301,397.4
2024-01-06 22:17:00,1778,view,search,,,
2024-01-03 05:03:00,1779,click,pdp,203,,
2024-01-17 03:43:00,1779,view,main_page,,,
2024-01-17 03:43:47,1779,click,pdp,481,,
2024-01-17 03:43:54,1779,add,pdp,481,,
2024-01-17 03:44:09,1779,view,cart,,,
2024-01-17 03:44:19,1779,purchase,cart,481,102302,586.43
2024-01-15 01:12:00,1779,view,main_page,,,
2024-01-15 01:12:32,1779,add,pdp,496,,
2024-01-23 05:32:00,1780,view,recommendations,,,
2024-01-29 22:49:00,1781,view,catalog,,,
2024-01-29 22:49:26,1781,click,pdp,253,,
2024-01-29 22:49:28,1781,add,pdp,253,,
2024-01-29 22:49:46,1781,view,cart,,,
2024-01-29 22:50:04,1781,purchase,cart,253,102303,1015.68
2024-01-08 16:31:00,1782,view,search,,,
2024-01-22 19:56:00,1783,view,recommendations,,,
2024-01-22 19:56:26,1783,click,pdp,326,,
2024-01-22 19:56:35,1783,add,pdp,326,,
2024-01-22 19:56:37,1783,view,cart,,,
2024-01-22 19:56:59,1783,purchase,cart,326,102304,721.17
2024-01-12 07:50:00,1783,view,main_page,,,
2024-01-12 07:50:40,1783,click,pdp,56,,
2024-01-12 07:51:06,1783,add,pdp,56,,
2024-01-12 07:51:08,1783,view,cart,,,
2024-01-12 07:51:39,1783,purchase,cart,56,102305,1015.89
2024-01-05 10:35:00,1784,view,catalog,,,
2024-01-05 10:35:48,1784,click,pdp,190,,
2024-01-05 10:35:49,1784,add,pdp,190,,
2024-01-05 10:35:58,1784,view,cart,,,
2024-01-05 10:36:12,1784,purchase,cart,190,102306,245.62
2024-01-13 20:07:00,1785,view,main_page,,,
2024-01-13 20:07:24,1785,add,catalog,320,,
2024-01-02 14:09:00,1786,view,catalog,,,
2024-01-02 14:09:51,1786,click,pdp,83,,
2024-01-10 09:35:00,1786,view,recommendations,,,
2024-01-10 09:35:05,1786,add,pdp,431,,
2024-01-10 09:35:18,1786,view,cart,,,
2024-01-10 09:35:35,1786,purchase,cart,431,102307,128.81
2024-01-01 13:02:00,1786,click,pdp,260,,
2024-01-28 23:19:00,1786,click,pdp,342,,
2024-01-28 23:19:24,1786,add,pdp,342,,
2024-01-28 23:19:42,1786,view,cart,,,
2024-01-28 23:20:14,1786,purchase,cart,342,102308,544.66
2024-01-19 19:36:00,1787,view,catalog,,,
2024-01-19 19:36:09,1787,add,recommendations,13,,
2024-01-19 19:36:27,1787,view,cart,,,
2024-01-19 19:36:52,1787,purchase,cart,13,102309,829.08
2024-01-22 06:18:00,1787,view,main_page,,,
2024-01-22 06:18:32,1787,add,catalog,360,,
2024-01-22 06:18:51,1787,view,cart,,,
2024-01-22 06:19:01,1787,purchase,cart,360,102310,674.05
2024-01-20 03:09:00,1787,view,catalog,,,
2024-01-22 22:00:00,1787,view,catalog,,,
2024-01-05 00:32:00,1787,view,search,,,
2024-01-05 00:32:31,1787,click,pdp,207,,
2024-01-11 22:33:00,1788,view,search,,,
2024-01-11 22:33:47,1788,click,pdp,39,,
2024-01-11 22:33:55,1788,add,pdp,39,,
2024-01-11 22:34:05,1788,view,cart,,,
2024-01-11 22:34:42,1788,purchase,cart,39,102311,725.71
2024-01-13 18:42:00,1788,view,main_page,,,
2024-01-13 18:42:25,1788,click,pdp,85,,
2024-01-30 20:02:00,1788,view,catalog,,,
2024-01-30 20:02:29,1788,add,search,18,,
2024-01-29 18:45:00,1788,view,search,,,
2024-01-13 05:30:00,1789,view,search,,,
2024-01-22 04:39:00,1790,add,search,233,,
2024-01-22 04:39:17,1790,view,cart,,,
2024-01-22 04:39:46,1790,purchase,cart,233,102312,552.67
2024-01-10 13:51:00,1791,view,catalog,,,
2024-01-10 13:51:33,1791,add,pdp,88,,
2024-01-10 13:51:43,1791,view,cart,,,
2024-01-10 13:51:51,1791,purchase,cart,88,102313,637.44
2024-01-09 01:53:00,1791,view,catalog,,,
2024-01-09 01:53:45,1791,click,pdp,482,,
2024-01-09 01:53:59,1791,add,pdp,482,,
2024-01-09 23:19:00,1791,view,main_page,,,
2024-01-09 23:19:10,1791,click,pdp,19,,
2024-01-09 23:19:30,1791,add,pdp,19,,
2024-01-21 05:24:00,1792,view,search,,,
2024-01-21 05:24:43,1792,click,pdp,14,,
2024-01-21 05:24:45,1792,add,pdp,14,,
2024-01-21 05:24:55,1792,view,cart,,,
2024-01-21 05:25:26,1792,purchase,cart,14,102314,206.6
2024-01-19 22:50:00,1792,view,catalog,,,
2024-01-19 22:50:57,1792,click,pdp,29,,
2024-01-19 22:51:14,1792,add,pdp,29,,
2024-01-19 22:51:19,1792,view,cart,,,
2024-01-19 22:51:41,1792,purchase,cart,29,102315,573.8
2024-01-11 14:22:00,1792,view,search,,,
2024-01-11 14:22:38,1792,click,pdp,51,,
2024-01-11 14:22:54,1792,add,pdp,51,,
2024-01-06 08:08:00,1792,view,main_page,,,
2024-01-06 08:08:26,1792,click,pdp,325,,
2024-01-06 08:08:43,1792,add,pdp,325,,
2024-01-09 08:09:00,1793,view,main_page,,,
2024-01-09 08:09:06,1793,click,pdp,285,,
2024-01-09 08:09:19,1793,add,pdp,285,,
2024-01-09 08:09:28,1793,view,cart,,,
2024-01-09 08:10:07,1793,purchase,cart,285,102316,539.55
2024-01-14 03:44:00,1793,view,catalog,,,
2024-01-14 03:44:20,1793,click,pdp,221,,
2024-01-19 11:00:00,1793,view,recommendations,,,
2024-01-19 11:00:52,1793,click,pdp,259,,
2024-01-09 03:26:00,1793,view,search,,,
2024-01-21 15:58:00,1794,view,search,,,
2024-01-21 15:58:38,1794,add,catalog,404,,
2024-01-05 02:46:00,1794,view,recommendations,,,
2024-01-18 01:14:00,1794,view,recommendations,,,
2024-01-18 01:14:44,1794,click,pdp,307,,
2024-01-18 01:15:09,1794,add,pdp,307,,
2024-01-18 01:15:10,1794,view,cart,,,
2024-01-18 01:15:28,1794,purchase,cart,307,102317,457.06
2024-01-27 04:42:00,1794,view,recommendations,,,
2024-01-27 04:42:34,1794,click,pdp,295,,
2024-01-27 04:42:56,1794,add,pdp,295,,
2024-01-27 04:43:10,1794,view,cart,,,
2024-01-27 04:43:43,1794,purchase,cart,295,102318,114.83
2024-01-28 23:35:00,1795,view,catalog,,,
2024-01-29 02:33:00,1796,view,search,,,
2024-01-29 02:33:27,1796,click,pdp,224,,
2024-01-26 09:38:00,1796,view,catalog,,,
2024-01-11 15:29:00,1796,view,search,,,
2024-01-11 15:29:24,1796,click,pdp,148,,
2024-01-11 15:29:37,1796,add,pdp,148,,
2024-01-11 15:29:51,1796,view,cart,,,
2024-01-11 15:30:16,1796,purchase,cart,148,102319,524.15
2024-01-15 17:31:00,1796,view,recommendations,,,
2024-01-15 17:31:37,1796,click,pdp,33,,
2024-01-15 17:32:05,1796,add,pdp,33,,
2024-01-15 17:32:19,1796,view,cart,,,
2024-01-15 17:32:51,1796,purchase,cart,33,102320,77.44
2024-01-28 01:07:00,1797,view,search,,,
2024-01-28 01:07:46,1797,click,pdp,49,,
2024-01-28 01:08:05,1797,add,pdp,49,,
2024-01-28 01:08:08,1797,view,cart,,,
2024-01-28 01:08:41,1797,purchase,cart,49,102321,544.76
2024-01-08 06:35:00,1797,view,search,,,
2024-01-08 06:35:05,1797,click,pdp,18,,
2024-01-04 21:27:00,1797,view,search,,,
2024-01-04 21:27:22,1797,add,search,277,,
2024-01-04 16:53:00,1797,view,search,,,
2024-01-03 14:32:00,1798,view,recommendations,,,
2024-01-03 14:32:31,1798,click,pdp,73,,
2024-01-06 22:46:00,1798,view,main_page,,,
2024-01-07 15:39:00,1798,view,recommendations,,,
2024-01-07 15:39:55,1798,click,pdp,276,,
2024-01-30 13:31:00,1798,view,search,,,
2024-01-30 13:31:20,1798,add,recommendations,223,,
2024-01-24 16:07:00,1799,view,search,,,
2024-01-24 16:07:47,1799,click,pdp,458,,
2024-01-24 16:07:53,1799,add,pdp,458,,
2024-01-24 16:07:56,1799,view,cart,,,
2024-01-24 16:08:29,1799,purchase,cart,458,102322,413.5
2024-01-10 07:08:00,1800,view,catalog,,,
2024-01-10 07:08:23,1800,add,search,387,,
2024-01-10 07:08:42,1800,view,cart,,,
2024-01-10 07:09:10,1800,purchase,cart,387,102323,337.87
2024-01-07 03:45:00,1800,view,search,,,
2024-01-25 05:14:00,1800,view,main_page,,,
2024-01-02 21:22:00,1801,view,search,,,
2024-01-02 21:22:41,1801,add,search,368,,
2024-01-05 16:05:00,1801,view,catalog,,,
2024-01-05 16:05:25,1801,click,pdp,316,,
2024-01-17 06:24:00,1801,view,search,,,
2024-01-17 06:24:17,1801,add,pdp,315,,
2024-01-17 06:24:33,1801,view,cart,,,
2024-01-17 06:24:39,1801,purchase,cart,315,102324,847.25
2024-01-07 16:41:00,1802,add,pdp,174,,
2024-01-25 20:44:00,1802,view,recommendations,,,
2024-01-12 15:06:00,1803,view,search,,,
2024-01-12 15:06:16,1803,add,pdp,266,,
2024-01-03 21:33:00,1803,view,recommendations,,,
2024-01-23 14:52:00,1804,view,catalog,,,
2024-01-23 14:52:36,1804,add,search,96,,
2024-01-04 12:09:00,1804,add,catalog,467,,
2024-01-04 12:09:12,1804,view,cart,,,
2024-01-04 12:09:31,1804,purchase,cart,467,102325,290.53
2024-01-26 06:19:00,1804,view,main_page,,,
2024-01-26 06:19:03,1804,click,pdp,225,,
2024-01-26 06:19:23,1804,add,pdp,225,,
2024-01-26 06:19:29,1804,view,cart,,,
2024-01-26 06:19:50,1804,purchase,cart,225,102326,239.33
2024-01-21 09:32:00,1804,view,search,,,
2024-01-21 09:32:14,1804,add,search,308,,
2024-01-25 15:50:00,1805,view,catalog,,,
2024-01-25 15:50:39,1805,click,pdp,74,,
2024-01-11 13:12:00,1805,add,pdp,499,,
2024-01-11 13:12:10,1805,view,cart,,,
2024-01-11 13:12:34,1805,purchase,cart,499,102327,1159.81
2024-01-13 20:43:00,1806,view,catalog,,,
2024-01-13 20:43:23,1806,click,pdp,4,,
2024-01-13 20:43:32,1806,add,pdp,4,,
2024-01-13 20:43:46,1806,view,cart,,,
2024-01-13 20:44:01,1806,purchase,cart,4,102328,708.6
2024-01-21 01:20:00,1806,view,search,,,
2024-01-21 01:20:47,1806,click,pdp,332,,
2024-01-25 23:46:00,1806,view,recommendations,,,
2024-01-30 03:35:00,1806,view,main_page,,,
2024-01-30 03:35:59,1806,click,pdp,201,,
2024-01-30 03:36:20,1806,add,pdp,201,,
2024-01-30 03:36:30,1806,view,cart,,,
2024-01-30 03:37:02,1806,purchase,cart,201,102329,734.98
2024-01-20 10:11:00,1807,view,recommendations,,,
2024-01-23 04:04:00,1807,view,catalog,,,
2024-01-23 04:04:41,1807,add,pdp,421,,
2024-01-21 07:56:00,1807,view,recommendations,,,
2024-01-21 07:56:32,1807,add,pdp,352,,
2024-01-21 07:56:48,1807,view,cart,,,
2024-01-21 07:56:55,1807,purchase,cart,352,102330,864.12
2024-01-03 08:27:00,1808,view,recommendations,,,
2024-01-19 00:32:00,1808,view,recommendations,,,
2024-01-19 00:32:23,1808,click,pdp,284,,
2024-01-18 07:58:00,1809,view,main_page,,,
2024-01-12 02:39:00,1809,view,search,,,
2024-01-17 11:14:00,1809,click,pdp,87,,
2024-01-17 11:14:14,1809,add,pdp,87,,
2024-01-01 12:29:00,1809,click,pdp,296,,
2024-01-21 20:28:00,1809,click,pdp,69,,
2024-01-21 20:28:26,1809,add,pdp,69,,
2024-01-21 20:28:43,1809,view,cart,,,
2024-01-21 20:28:50,1809,purchase,cart,69,102331,99.58
2024-01-17 20:30:00,1810,view,recommendations,,,
2024-01-17 20:30:56,1810,click,pdp,34,,
2024-01-17 20:31:02,1810,add,pdp,34,,
2024-01-17 20:31:13,1810,view,cart,,,
2024-01-17 20:31:50,1810,purchase,cart,34,102332,761.38
2024-01-27 18:58:00,1810,add,recommendations,43,,
2024-01-27 18:58:03,1810,view,cart,,,
2024-01-27 18:58:25,1810,purchase,cart,43,102333,43.09
2024-01-30 21:49:00,1810,view,search,,,
2024-01-30 21:49:26,1810,click,pdp,342,,
2024-01-30 21:49:49,1810,add,pdp,342,,
2024-01-30 21:50:00,1810,view,cart,,,
2024-01-30 21:50:13,1810,purchase,cart,342,102334,544.22
2024-01-06 02:07:00,1810,view,main_page,,,
2024-01-06 02:07:08,1810,click,pdp,92,,
2024-01-11 07:57:00,1810,view,main_page,,,
2024-01-11 07:57:27,1810,add,catalog,452,,
2024-01-11 07:57:43,1810,view,cart,,,
2024-01-11 07:58:21,1810,purchase,cart,452,102335,534.88
2024-01-25 01:05:00,1811,view,search,,,
2024-01-25 01:05:46,1811,add,catalog,328,,
2024-01-25 01:05:55,1811,view,cart,,,
2024-01-25 01:06:29,1811,purchase,cart,328,102336,635.26
2024-01-01 09:50:00,1811,view,recommendations,,,
2024-01-01 09:50:38,1811,click,pdp,436,,
2024-01-01 09:50:53,1811,add,pdp,436,,
2024-01-01 09:50:57,1811,view,cart,,,
2024-01-01 09:51:00,1811,purchase,cart,436,102337,724.77
2024-01-23 08:10:00,1811,view,search,,,
2024-01-23 08:10:35,1811,add,search,467,,
2024-01-24 06:40:00,1812,view,catalog,,,
2024-01-19 16:17:00,1812,click,pdp,148,,
2024-01-19 16:17:01,1812,add,pdp,148,,
2024-01-19 16:17:05,1812,view,cart,,,
2024-01-19 16:17:14,1812,purchase,cart,148,102338,524.86
2024-01-03 23:16:00,1812,view,catalog,,,
2024-01-03 23:16:55,1812,add,pdp,477,,
2024-01-03 23:17:02,1812,view,cart,,,
2024-01-03 23:17:35,1812,purchase,cart,477,102339,85.54
2024-01-19 14:29:00,1812,view,search,,,
2024-01-19 14:29:12,1812,add,pdp,67,,
2024-01-18 03:19:00,1812,view,catalog,,,
2024-01-18 03:19:02,1812,click,pdp,28,,
2024-01-26 18:53:00,1813,view,recommendations,,,
2024-01-26 18:53:33,1813,add,catalog,362,,
2024-01-26 18:53:43,1813,view,cart,,,
2024-01-26 18:54:17,1813,purchase,cart,362,102340,649.19
2024-01-09 19:07:00,1813,view,search,,,
2024-01-09 19:07:56,1813,click,pdp,459,,
2024-01-20 02:51:00,1813,view,catalog,,,
2024-01-24 22:20:00,1813,view,main_page,,,
2024-01-24 22:20:29,1813,click,pdp,377,,
2024-01-24 22:20:35,1813,add,pdp,377,,
2024-01-24 22:20:48,1813,view,cart,,,
2024-01-24 22:21:14,1813,purchase,cart,377,102341,923.82
2024-01-09 20:56:00,1814,view,search,,,
2024-01-09 20:56:53,1814,click,pdp,192,,
2024-01-09 20:56:54,1814,add,pdp,192,,
2024-01-29 07:32:00,1814,view,recommendations,,,
2024-01-12 01:56:00,1815,view,recommendations,,,
2024-01-14 00:22:00,1815,view,main_page,,,
2024-01-14 00:22:17,1815,click,pdp,122,,
2024-01-20 22:25:00,1815,view,search,,,
2024-01-20 22:25:01,1815,add,recommendations,178,,
2024-01-20 22:25:09,1815,view,cart,,,
2024-01-20 22:25:24,1815,purchase,cart,178,102342,432.76
2024-01-27 18:00:00,1816,view,main_page,,,
2024-01-20 15:57:00,1816,view,catalog,,,
2024-01-20 15:57:24,1816,click,pdp,139,,
2024-01-20 15:57:34,1816,add,pdp,139,,
2024-01-20 15:57:44,1816,view,cart,,,
2024-01-20 15:57:50,1816,purchase,cart,139,102343,442.0
2024-01-25 09:09:00,1816,click,pdp,76,,
2024-01-25 09:09:20,1816,add,pdp,76,,
2024-01-25 09:09:32,1816,view,cart,,,
2024-01-25 09:09:51,1816,purchase,cart,76,102344,813.5
2024-01-28 00:45:00,1816,view,search,,,
2024-01-06 05:40:00,1818,view,catalog,,,
2024-01-06 05:40:52,1818,add,search,98,,
2024-01-06 05:40:54,1818,view,cart,,,
2024-01-06 05:41:17,1818,purchase,cart,98,102345,508.88
2024-01-27 06:43:00,1818,view,main_page,,,
2024-01-27 06:43:04,1818,click,pdp,454,,
2024-01-27 06:43:28,1818,add,pdp,454,,
2024-01-24 01:13:00,1818,view,catalog,,,
2024-01-22 14:35:00,1818,view,recommendations,,,
2024-01-22 14:35:54,1818,add,recommendations,47,,
2024-01-22 14:35:57,1818,view,cart,,,
2024-01-22 14:36:29,1818,purchase,cart,47,102346,377.3
2024-01-23 14:43:00,1818,view,search,,,
2024-01-24 16:00:00,1819,click,pdp,18,,
2024-01-24 16:00:09,1819,add,pdp,18,,
2024-01-24 16:00:26,1819,view,cart,,,
2024-01-24 16:01:03,1819,purchase,cart,18,102347,603.78
2024-01-24 05:48:00,1820,click,pdp,8,,
2024-01-18 00:36:00,1821,view,recommendations,,,
2024-01-18 00:36:38,1821,click,pdp,468,,
2024-01-18 00:36:52,1821,add,pdp,468,,
2024-01-18 00:37:05,1821,view,cart,,,
2024-01-18 00:37:37,1821,purchase,cart,468,102348,954.08
2024-01-27 03:05:00,1821,view,search,,,
2024-01-27 03:05:06,1821,click,pdp,344,,
2024-01-27 03:05:13,1821,add,pdp,344,,
2024-01-27 03:05:19,1821,view,cart,,,
2024-01-27 03:05:23,1821,purchase,cart,344,102349,378.97
2024-01-03 11:54:00,1821,view,search,,,
2024-01-27 04:44:00,1821,view,main_page,,,
2024-01-27 07:33:00,1822,view,main_page,,,
2024-01-27 07:33:52,1822,add,recommendations,198,,
2024-01-27 07:34:11,1822,view,cart,,,
2024-01-27 07:34:29,1822,purchase,cart,198,102350,842.02
2024-01-15 13:02:00,1822,view,search,,,
2024-01-15 13:02:08,1822,add,pdp,15,,
2024-01-15 13:02:11,1822,view,cart,,,
2024-01-15 13:02:21,1822,purchase,cart,15,102351,160.05
2024-01-27 17:15:00,1822,view,search,,,
2024-01-27 17:15:44,1822,add,search,472,,
2024-01-27 17:15:56,1822,view,cart,,,
2024-01-27 17:16:31,1822,purchase,cart,472,102352,1020.97
2024-01-05 21:39:00,1822,view,main_page,,,
2024-01-05 21:39:37,1822,click,pdp,1,,
2024-01-05 21:39:46,1822,add,pdp,1,,
2024-01-05 21:39:58,1822,view,cart,,,
2024-01-05 21:40:05,1822,purchase,cart,1,102353,306.81
2024-01-16 17:36:00,1822,view,recommendations,,,
2024-01-03 16:44:00,1823,view,main_page,,,
2024-01-21 00:35:00,1824,view,search,,,
2024-01-21 00:35:37,1824,add,catalog,325,,
2024-01-21 00:35:47,1824,view,cart,,,
2024-01-21 00:35:52,1824,purchase,cart,325,102354,897.38
2024-01-25 18:18:00,1824,view,main_page,,,
2024-01-25 18:18:34,1824,click,pdp,72,,
2024-01-25 18:19:02,1824,add,pdp,72,,
2024-01-24 19:26:00,1824,view,search,,,
2024-01-30 14:36:00,1825,view,catalog,,,
2024-01-30 14:36:38,1825,click,pdp,416,,
2024-01-30 14:37:03,1825,add,pdp,416,,
2024-01-30 14:37:10,1825,view,cart,,,
2024-01-30 14:37:40,1825,purchase,cart,416,102355,412.9
2024-01-20 21:09:00,1825,view,recommendations,,,
2024-01-20 21:09:09,1825,add,recommendations,467,,
2024-01-20 21:09:12,1825,view,cart,,,
2024-01-20 21:09:24,1825,purchase,cart,467,102356,340.98
2024-01-29 08:41:00,1825,view,main_page,,,
2024-01-29 08:41:07,1825,click,pdp,200,,
2024-01-29 08:41:32,1825,add,pdp,200,,
2024-01-29 08:41:45,1825,view,cart,,,
2024-01-29 08:41:48,1825,purchase,cart,200,102357,838.86
2024-01-25 10:19:00,1825,add,pdp,157,,
2024-01-25 10:19:05,1825,view,cart,,,
2024-01-25 10:19:14,1825,purchase,cart,157,102358,632.15
2024-01-28 20:54:00,1825,view,recommendations,,,
2024-01-28 20:54:42,1825,click,pdp,326,,
2024-01-19 12:50:00,1827,view,main_page,,,
2024-01-19 12:50:10,1827,click,pdp,432,,
2024-01-19 12:50:33,1827,add,pdp,432,,
2024-01-19 12:50:38,1827,view,cart,,,
2024-01-19 12:50:54,1827,purchase,cart,432,102359,784.73
2024-01-19 04:43:00,1828,view,catalog,,,
2024-01-19 04:43:12,1828,click,pdp,28,,
2024-01-30 21:11:00,1828,add,catalog,11,,
2024-01-30 21:11:04,1828,view,cart,,,
2024-01-30 21:11:09,1828,purchase,cart,11,102360,32.81
2024-01-02 16:32:00,1828,view,recommendations,,,
2024-01-02 18:11:00,1828,view,search,,,
2024-01-02 18:11:30,1828,click,pdp,253,,
2024-01-02 18:11:54,1828,add,pdp,253,,
2024-01-02 18:12:07,1828,view,cart,,,
2024-01-02 18:12:09,1828,purchase,cart,253,102361,890.71
2024-01-29 02:04:00,1829,view,search,,,
2024-01-29 02:04:10,1829,add,pdp,116,,
2024-01-29 02:04:28,1829,view,cart,,,
2024-01-29 02:04:49,1829,purchase,cart,116,102362,757.4
2024-01-20 05:15:00,1830,click,pdp,212,,
2024-01-24 08:46:00,1831,view,recommendations,,,
2024-01-24 08:46:42,1831,click,pdp,379,,
2024-01-24 08:47:10,1831,add,pdp,379,,
2024-01-24 08:47:16,1831,view,cart,,,
2024-01-24 08:47:37,1831,purchase,cart,379,102363,747.33
2024-01-28 08:42:00,1831,view,main_page,,,
2024-01-28 08:42:03,1831,add,pdp,292,,
2024-01-28 08:42:06,1831,view,cart,,,
2024-01-28 08:42:40,1831,purchase,cart,292,102364,47.45
2024-01-04 16:43:00,1832,view,main_page,,,
2024-01-04 16:43:30,1832,click,pdp,457,,
2024-01-22 06:38:00,1832,view,recommendations,,,
2024-01-10 07:08:00,1832,view,search,,,
2024-01-10 07:08:47,1832,click,pdp,468,,
2024-01-10 07:08:54,1832,add,pdp,468,,
2024-01-10 07:09:02,1832,view,cart,,,
2024-01-10 07:09:39,1832,purchase,cart,468,102365,883.23
2024-01-24 11:07:00,1832,view,recommendations,,,
2024-01-24 11:07:52,1832,click,pdp,492,,
2024-01-30 14:52:00,1832,view,catalog,,,
2024-01-30 14:52:48,1832,click,pdp,141,,
2024-01-30 14:52:52,1832,add,pdp,141,,
2024-01-30 14:52:54,1832,view,cart,,,
2024-01-30 14:53:18,1832,purchase,cart,141,102366,1142.1
2024-01-18 00:25:00,1833,view,main_page,,,
2024-01-18 00:25:52,1833,add,pdp,138,,
2024-01-18 00:26:07,1833,view,cart,,,
2024-01-18 00:26:15,1833,purchase,cart,138,102367,771.68
2024-01-17 00:21:00,1833,click,pdp,36,,
2024-01-17 00:21:03,1833,add,pdp,36,,
2024-01-17 00:21:08,1833,view,cart,,,
2024-01-17 00:21:43,1833,purchase,cart,36,102368,701.49
2024-01-29 21:38:00,1833,view,recommendations,,,
2024-01-29 21:38:30,1833,click,pdp,15,,
2024-01-13 10:11:00,1833,view,main_page,,,
2024-01-13 10:11:38,1833,click,pdp,4,,
2024-01-13 10:11:43,1833,add,pdp,4,,
2024-01-13 10:11:54,1833,view,cart,,,
2024-01-13 10:12:03,1833,purchase,cart,4,102369,512.34
2024-01-22 13:29:00,1834,click,pdp,478,,
2024-01-22 13:29:13,1834,add,pdp,478,,
2024-01-22 13:29:28,1834,view,cart,,,
2024-01-22 13:30:00,1834,purchase,cart,478,102370,594.84
2024-01-11 04:33:00,1835,view,catalog,,,
2024-01-11 04:33:45,1835,add,search,13,,
2024-01-11 04:34:02,1835,view,cart,,,
2024-01-11 04:34:31,1835,purchase,cart,13,102371,694.23
2024-01-04 13:58:00,1835,view,main_page,,,
2024-01-04 13:58:19,1835,add,pdp,206,,
2024-01-04 13:58:26,1835,view,cart,,,
2024-01-04 13:58:35,1835,purchase,cart,206,102372,18.39
2024-01-03 03:52:00,1835,view,recommendations,,,
2024-01-19 17:11:00,1836,view,main_page,,,
2024-01-19 17:11:35,1836,click,pdp,292,,
2024-01-30 06:45:00,1837,add,search,213,,
2024-01-30 06:45:05,1837,view,cart,,,
2024-01-30 06:45:28,1837,purchase,cart,213,102373,632.75
2024-01-05 23:34:00,1837,view,main_page,,,
2024-01-05 23:34:52,1837,add,search,286,,
2024-01-11 20:09:00,1837,view,search,,,
